10.469264943607266,7.581610061882431,11.62123690965513,1.9811267671035908,0.22020958729873055,0.1750501403180231,0.14346147860759648,0.0003561989199621019,8.137377450172774,7.0839441151551865,10.02613302819069,0.36869027289031897,1,1,1,1
8.936018427626811,3.85775634042759,9.220707656132515,1.6584638794059805,1.1320567863497235,17.15818253526783,7.724465932680421,0.11664692167041263,9.615333327303416,5.68108024053639,10.827982510015842,0.5037903423057677,2,1,2,2
5.084755849769216,9.82430430459577,13.684170413719965,1.8896644795407675,24.15962505637794,3.328086195766658,2.836429982449678,0.012173927075009703,9.930150390235688,6.6879959182994035,10.952600942769388,0.38489995626281037,3,2,3,3
1.5796675229342982,9.115752754270847,12.055232716201308,1.7642961807912574,70.90199902432744,1.2449042086629816,0.0030506529389742543,0.05555629038958763,6.317177255417315,7.405500306336814,9.920867799077701,0.4717179525025561,3,3,4,4
13.936740856160538,6.934406232588919,14.759114415888936,2.093339247672201,15.497928568563609,1.1354900771453413,7.612712359966145,0.008712215156012445,11.601664988587038,5.114654672214949,8.471383047214117,0.4100551352225885,4,4,5,5
14.163516655057014,6.491308645663249,8.989700903766511,1.9661779114387012,17.33487093693715,2.2761496026504595,9.061900648784158,0.0011439336746483363,8.30674498872916,5.136095370134643,6.822442500177015,0.32933963403924427,5,5,6,6
3.4385542379883143,9.639509432947635,9.284554103260911,1.7719749708046382,43.052570487821114,2.687991180724277,7.373646418117156,0.05199541393954561,9.414601419479883,6.92168674266483,7.506787075560936,0.5214561452897974,5,6,7,6
2.502803144385084,9.83167481255595,15.803093001688447,1.8192999674454533,56.20796069184219,3.3550326189518715,14.463516379491644,0.03265250176521423,8.891543094915315,7.370414859437765,7.137214353778701,0.3190413317923344,5,7,8,6
1.6716194467619014,16.768072850347686,22.8234655668485,2.267681152220894,69.36192263955454,76.87910150900419,117.14740687675514,0.07165319925430552,5.532552210366278,10.885449896158029,13.345415026621481,0.4009878377174294,5,7,8,6
10.614007061624532,4.18008615248353,6.183797060518916,1.7643739817538282,0.37700467172479196,14.591741802448082,33.8282166332284,0.055519620474545284,12.054703718719121,4.857020298673845,7.738163532701634,0.43537365002400774,6,7,8,6
