0.6394455866752783,0.5513551379691247,1.0430054072735406,0.598756384506832,1.7762404700593162,1.008424965150539,1.7242603983616265,0.40353785002895093,1,1,1,1
0.905332106980055,0.6114819000772851,1.9159127795818465,0.45023590001694325,2.698658045392698,1.1248461934994922,2.90468087401052,0.3015055357316101,2,2,2,2
1.103271356483219,0.7800725714326974,1.8002300288895359,0.5078738184926168,3.0772429614422796,1.431782082516229,2.830309024852868,0.3090579334603767,3,3,3,3
0.7438741775763223,0.5503720842977261,1.4182731970894447,0.5437710755182741,2.1312432793088685,0.9785141157342678,2.168335804572664,0.3424664669894953,4,4,4,4
1.215210115864572,0.8396690722532194,1.9012255912145926,0.5212533636825181,3.361704528267295,1.5966158267508668,3.1642982922060408,0.3052185413693486,5,5,5,5
0.9637632140812151,0.5081010625895683,1.8949105201730818,0.557706572787744,2.7052526998904964,0.9426126119076659,2.8611948979440367,0.3307728575878721,6,6,6,6
1.0369967039432484,0.6784564562975037,1.909242427076868,0.4676067241713219,3.1282103832526933,1.2377822535838634,3.0635856902283902,0.28536877088135176,7,7,7,7
0.8341304631729629,0.6723152944152533,1.6079169583208026,0.49900362307636026,2.435017392629789,1.1332029037721754,2.410658226846216,0.317684898350263,8,8,8,8
0.9209191781629514,0.4043077249748718,1.987274919072228,0.5119157742883381,2.736439255167115,0.8061842449107368,3.016835398913451,0.31978021094715775,9,9,9,9
0.9852798769840009,0.6222354969527143,1.489503387203077,0.47919025752977157,2.540376175230825,1.1624062931513781,2.4112571390452264,0.3086013908619847,10,10,10,10
0.9933273431296673,0.733809289976391,1.5537914974114257,0.5187134347838812,2.660762696977816,1.3479878535673369,2.55997059152865,0.3227203502867503,11,11,11,11
0.9269517868976325,0.5401861642906888,1.7056837850905704,0.5170711461720889,2.663552288695273,1.0341168281446933,2.6825278828123005,0.3055376722344785,12,12,12,12
1.1666460889575552,0.7908614104512351,2.085060626305517,0.4930711567570058,3.417914330653825,1.447111747050106,3.2941982665810925,0.2880293413933802,13,13,13,13
0.9880386788756738,0.6847018352291226,2.5260610049121928,0.517952573048921,2.932012601316637,1.1682109687980755,3.5118270349774594,0.3006114994403639,14,14,14,14
1.0640546123772383,1.0109343075996258,1.7811470494684924,0.4759597237868845,3.2504734124597756,1.7766473769326365,2.8283801906396087,0.2792362166050205,15,15,15,15
0.9537947914504717,0.5141790905182049,1.7841979293795351,0.5623714525806023,2.732682852818103,1.0005456976197413,2.800856461505297,0.34029659027063996,16,16,16,16
0.8363824736489064,0.6316640153928922,1.89835992320559,0.5519856977359066,2.628449606886642,1.090618420403821,2.805413950721363,0.3158251947077865,17,17,17,17
1.0106575332892824,0.5287429747039916,1.9341005159183626,0.5409005877505703,2.8108994730571926,1.0337971197221598,2.9618256351064245,0.3392145951962988,18,18,18,18
1.0703631088121999,0.8938560447907107,1.5215291779197846,0.5226463722460764,2.8921825909210277,1.5578965720390678,2.505694108690829,0.3293704596996958,19,19,19,19
1.0529745304679983,0.6385182283898553,1.8363049522504369,0.5343631814088915,2.9050020755085075,1.1587096073231176,2.88583458725067,0.3328200544383696,20,20,20,20
1.0667585302818703,0.6969294321219068,2.122215528116684,0.5018787157235899,3.0496730730081105,1.2561299319945765,3.087441536563311,0.303252653793072,21,21,21,21
0.85748981192698,0.5497325457731057,1.6533820847897043,0.47457022497099344,2.4649077866598557,1.040477481830459,2.593557127305981,0.2909000828927603,22,22,22,22
0.8984169718232566,0.407134596466963,1.6642077487946474,0.4524709389767075,2.5285912517669757,0.8072224524803959,2.7095991679603757,0.29237416229576335,23,23,23,23
0.8421540656378522,0.7357379561034083,1.3929352826062893,0.5089276884024512,2.384450234922502,1.2814809497271888,2.257129078642899,0.3238620026836582,24,24,24,24
0.9227061714882928,0.5505153284860446,1.9624717021498965,0.5372031432508149,2.8637942572357584,1.0415769207748258,3.0528470399242993,0.3505053042510462,25,25,25,25
0.8503108577763617,0.6670988967180705,1.5263419194130596,0.506570201206515,2.482706146382222,1.18744242553806,2.4072603320772634,0.3331260499947416,26,26,26,26
1.0390821036596978,0.7696100528653665,1.8236302800026012,0.5500138964079999,2.9851659768259755,1.3630496756606019,2.770459092043085,0.3285816089094339,27,27,27,27
1.0035751311368546,0.8750269794819632,1.6441352188084304,0.5390273241254873,2.9545563814211726,1.547051489170133,2.701607624116661,0.3314124836916332,28,28,28,28
0.9241073631364882,0.3991662133297723,1.7662830643131902,0.5333729710013104,2.6848449044882443,0.7958181709473966,2.848093734236989,0.31962325282516646,29,29,29,29
1.1861541384928769,0.43561743407269665,2.4706852381467463,0.49746518675382556,3.4205032675289826,0.8941706704502799,3.8480269192802474,0.29044107880582454,30,30,30,30
1.0447537785069168,0.8029024473580026,2.181873463467369,0.5031334211813667,3.3327751781824233,1.3988637499463572,3.3016747245633318,0.30278318429077744,31,31,31,31
0.6303094873030649,0.3652387429547423,1.1751326482417854,0.5615040783845164,1.6562121641459884,0.725884222788624,1.9120701087386618,0.38176930873254333,32,32,32,32
1.0399701758706708,1.0776835046201196,1.3601230975694587,0.4702565159752277,2.925566170169797,1.8902296505820266,2.267413178243993,0.295046062613183,33,33,33,33
0.9687868026550512,0.56026691399497,1.6282103166637254,0.5288993076314588,2.6290462848949723,1.0688903089765813,2.6462291875799835,0.3454691352770458,34,34,34,34
0.9563493981119022,0.5793395910190431,1.639257369758957,0.5559229026697325,2.727460389515147,1.094293728037757,2.648266823403841,0.3356776551198016,35,35,35,35
